
Id Ponto:;2300022891
Consulta em:;16/06/2021 19:09:05
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
46;15/10/2012;02:00;27,12;;N;
47;16/10/2012;20:00;27,12;;N;
48;17/10/2012;00:00;27,14;;N;
49;18/10/2012;01:00;27,14;;N;
50;19/10/2012;22:00;27,13;;N;
51;20/10/2012;00:00;27,13;;N;
52;21/10/2012;00:00;27,12;;N;
53;22/10/2012;22:00;27,11;;N;
54;23/10/2012;19:00;27,11;;N;
55;24/10/2012;03:00;27,12;;N;
56;25/10/2012;04:00;27,12;;N;
57;26/10/2012;12:00;27,13;;N;
58;27/10/2012;04:00;27,14;;N;
59;28/10/2012;12:00;27,14;;N;
60;29/10/2012;04:00;27,15;;N;
61;30/10/2012;22:00;27,14;;N;
62;31/10/2012;12:00;27,13;;N;
63;01/11/2012;01:00;27,12;;N;
64;02/11/2012;00:00;27,14;;N;
65;03/11/2012;13:00;27,15;;N;
66;04/11/2012;12:00;27,14;;N;
67;05/11/2012;13:00;27,13;;N;
68;06/11/2012;13:00;27,13;;N;
69;07/11/2012;12:00;27,14;;N;
70;08/11/2012;12:00;27,13;;N;
71;09/11/2012;19:00;27,12;;N;
72;10/11/2012;04:00;27,13;;N;
73;11/11/2012;04:00;27,14;;N;
74;12/11/2012;20:00;27,14;;N;
75;13/11/2012;21:00;27,13;;N;
76;14/11/2012;00:00;27,14;;N;
77;15/11/2012;05:00;27,14;;N;
78;16/11/2012;04:00;27,14;;N;
79;17/11/2012;13:00;27,15;;N;
80;18/11/2012;01:00;27,16;;N;
81;19/11/2012;00:00;27,16;;N;
82;20/11/2012;23:00;27,14;;N;
83;21/11/2012;20:00;27,14;;N;
84;22/11/2012;23:00;27,14;;N;
85;23/11/2012;20:00;27,14;;N;
86;24/11/2012;04:00;27,14;;N;
87;25/11/2012;03:00;27,15;;N;
88;26/11/2012;21:00;27,15;;N;
89;27/11/2012;00:00;27,15;;N;
90;28/11/2012;00:00;27,14;;N;
91;29/11/2012;05:00;27,14;;N;
92;30/11/2012;13:00;27,14;;N;
93;01/12/2012;03:00;27,15;;N;
94;02/12/2012;02:00;27,15;;N;
95;03/12/2012;14:00;27,15;;N;
96;04/12/2012;02:00;27,17;;N;
97;05/12/2012;00:00;27,17;;N;
98;06/12/2012;22:00;27,14;;N;
99;07/12/2012;04:00;27,15;;N;
100;08/12/2012;03:00;27,16;;N;
101;09/12/2012;04:00;27,16;;N;
102;10/12/2012;21:00;27,15;;N;
103;11/12/2012;20:00;27,14;;N;
104;12/12/2012;13:00;27,14;;N;
105;13/12/2012;04:00;27,14;;N;
106;14/12/2012;05:00;27,14;;N;
107;15/12/2012;20:00;27,14;;N;
108;16/12/2012;04:00;27,15;;N;
109;17/12/2012;05:00;27,16;;N;
110;18/12/2012;00:00;27,16;;N;
111;19/12/2012;13:00;27,15;;N;
112;20/12/2012;23:00;27,14;;N;
113;21/12/2012;04:00;27,16;;N;
114;22/12/2012;20:00;27,16;;N;
115;23/12/2012;13:00;27,16;;N;
116;24/12/2012;05:00;27,17;;N;
117;25/12/2012;05:00;27,17;;N;
118;26/12/2012;02:00;27,18;;N;
119;27/12/2012;23:00;27,16;;N;
120;28/12/2012;04:00;27,16;;N;
121;29/12/2012;01:00;27,17;;N;
122;30/12/2012;21:00;27,17;;N;
123;31/12/2012;22:00;27,17;;N;
124;01/01/2013;01:00;27,18;;N;
125;02/01/2013;14:00;27,17;;N;
126;03/01/2013;06:00;27,19;;N;
127;04/01/2013;13:00;27,20;;N;
128;05/01/2013;00:00;27,20;;N;
129;06/01/2013;19:00;27,18;;N;
130;07/01/2013;23:00;27,16;;N;
131;08/01/2013;03:00;27,17;;N;
132;09/01/2013;02:00;27,17;;N;
133;10/01/2013;03:00;27,16;;N;
134;11/01/2013;05:00;27,15;;N;
135;12/01/2013;00:00;27,16;;N;
136;13/01/2013;03:00;27,17;;N;
137;14/01/2013;00:00;27,18;;N;
138;15/01/2013;13:00;27,16;;N;
139;16/01/2013;04:00;27,17;;N;
140;17/01/2013;04:00;27,18;;N;
141;18/01/2013;23:00;27,18;;N;
142;19/01/2013;13:00;27,18;;N;
143;20/01/2013;05:00;27,18;;N;
144;21/01/2013;19:00;27,18;;N;
145;22/01/2013;05:00;27,19;;N;
146;23/01/2013;19:00;27,18;;N;
147;24/01/2013;13:00;27,18;;N;
148;25/01/2013;01:00;27,19;;N;
149;26/01/2013;04:00;27,19;;N;
150;27/01/2013;20:00;27,19;;N;
151;28/01/2013;06:00;27,19;;N;
152;29/01/2013;05:00;27,19;;N;
153;30/01/2013;00:00;27,19;;N;
154;31/01/2013;04:00;27,18;;N;
155;01/02/2013;01:00;27,18;;N;
156;02/02/2013;01:00;27,19;;N;
157;03/02/2013;12:00;27,18;;N;
158;04/02/2013;22:00;27,16;;N;
159;05/02/2013;03:00;27,17;;N;
160;06/02/2013;03:00;27,18;;N;
161;07/02/2013;04:00;27,18;;N;
162;08/02/2013;04:00;27,18;;N;
163;09/02/2013;13:00;27,18;;N;
164;10/02/2013;02:00;27,19;;N;
165;11/02/2013;00:00;27,18;;N;
166;12/02/2013;13:00;27,17;;N;
167;13/02/2013;04:00;27,18;;N;
168;14/02/2013;05:00;27,19;;N;
169;15/02/2013;01:00;27,20;;N;
170;16/02/2013;03:00;27,19;;N;
171;17/02/2013;05:00;27,19;;N;
172;18/02/2013;05:00;27,19;;N;
173;19/02/2013;20:00;27,18;;N;
174;20/02/2013;02:00;27,18;;N;
175;21/02/2013;13:00;27,17;;N;
176;22/02/2013;05:00;27,18;;N;
177;23/02/2013;20:00;27,18;;N;
178;24/02/2013;05:00;27,18;;N;
179;25/02/2013;21:00;27,18;;N;
180;26/02/2013;00:00;27,19;;N;
181;27/02/2013;04:00;27,20;;N;
182;28/02/2013;13:00;27,19;;N;
183;01/03/2013;00:00;27,19;;N;
184;02/03/2013;04:00;27,19;;N;
185;03/03/2013;01:00;27,21;;N;
186;04/03/2013;04:00;27,21;;N;
187;05/03/2013;02:00;27,20;;N;
188;06/03/2013;03:00;27,20;;N;
189;07/03/2013;19:00;27,20;;N;
190;08/03/2013;19:00;27,21;;N;
191;09/03/2013;05:00;27,20;;N;
192;10/03/2013;04:00;27,20;;N;
193;11/03/2013;02:00;27,18;;N;
194;12/03/2013;21:00;27,17;;N;
195;13/03/2013;06:00;27,18;;N;
196;14/03/2013;05:00;27,18;;N;
197;15/03/2013;13:00;27,18;;N;
198;16/03/2013;07:00;27,19;;N;
199;17/03/2013;03:00;27,20;;N;
200;18/03/2013;22:00;27,19;;N;
201;19/03/2013;05:00;27,19;;N;
202;20/03/2013;04:00;27,20;;N;
203;21/03/2013;13:00;27,20;;N;
204;22/03/2013;21:00;27,20;;N;
205;23/03/2013;04:00;27,19;;N;
206;24/03/2013;20:00;27,18;;N;
207;25/03/2013;06:00;27,20;;N;
208;26/03/2013;13:00;27,21;;N;
209;27/03/2013;21:00;27,20;;N;
210;28/03/2013;02:00;27,20;;N;
211;29/03/2013;07:00;27,20;;N;
212;30/03/2013;14:00;27,21;;N;
213;31/03/2013;21:00;27,22;;N;
214;01/04/2013;00:00;27,23;;N;
215;02/04/2013;02:00;27,21;;N;
216;03/04/2013;00:00;27,21;;N;
217;04/04/2013;20:00;27,20;;N;
218;05/04/2013;00:00;27,21;;N;
219;06/04/2013;04:00;27,21;;N;
220;07/04/2013;04:00;27,21;;N;
221;08/04/2013;05:00;27,20;;N;
222;09/04/2013;13:00;27,19;;N;
223;10/04/2013;00:00;27,20;;N;
224;11/04/2013;20:00;27,20;;N;
225;12/04/2013;02:00;27,21;;N;
226;13/04/2013;05:00;27,20;;N;
227;14/04/2013;02:00;27,20;;N;
228;15/04/2013;02:00;27,21;;N;
229;16/04/2013;01:00;27,21;;N;
230;17/04/2013;23:00;27,20;;N;
231;18/04/2013;04:00;27,20;;N;
232;19/04/2013;20:00;27,20;;N;
233;20/04/2013;13:00;27,21;;N;
234;21/04/2013;18:00;27,21;;N;
235;22/04/2013;12:00;27,22;;N;
236;23/04/2013;05:00;27,23;;N;
237;24/04/2013;00:00;27,23;;N;
238;25/04/2013;20:00;27,22;;N;
239;26/04/2013;13:00;27,22;;N;
240;27/04/2013;02:00;27,22;;N;
241;28/04/2013;14:00;27,21;;N;
242;29/04/2013;07:00;27,22;;N;
243;30/04/2013;01:00;27,23;;N;
244;01/05/2013;04:00;27,23;;N;
245;02/05/2013;04:00;27,23;;N;
246;03/05/2013;05:00;27,23;;N;
247;04/05/2013;13:00;27,22;;N;
248;05/05/2013;05:00;27,23;;N;
249;06/05/2013;00:00;27,24;;N;
250;07/05/2013;06:00;27,24;;N;
251;08/05/2013;19:00;27,24;;N;
252;09/05/2013;13:00;27,24;;N;
253;10/05/2013;02:00;27,25;;N;
254;11/05/2013;06:00;27,24;;N;
255;12/05/2013;06:00;27,23;;N;
256;13/05/2013;14:00;27,22;;N;
257;14/05/2013;13:00;27,22;;N;
258;15/05/2013;22:00;27,22;;N;
259;16/05/2013;06:00;27,22;;N;
260;17/05/2013;13:00;27,22;;N;
261;18/05/2013;04:00;27,24;;N;
262;19/05/2013;05:00;27,25;;N;
263;20/05/2013;03:00;27,24;;N;
264;21/05/2013;12:00;27,22;;N;
265;22/05/2013;04:00;27,22;;N;
266;23/05/2013;19:00;27,22;;N;
267;24/05/2013;06:00;27,22;;N;
268;25/05/2013;02:00;27,24;;N;
269;26/05/2013;01:00;27,25;;N;
270;27/05/2013;21:00;27,24;;N;
271;28/05/2013;21:00;27,23;;N;
272;29/05/2013;20:00;27,23;;N;
273;30/05/2013;21:00;27,24;;N;
274;31/05/2013;23:00;27,24;;N;
275;01/06/2013;02:00;27,25;;N;
276;02/06/2013;04:00;27,25;;N;
277;03/06/2013;19:00;27,25;;N;
278;04/06/2013;05:00;27,25;;N;
279;05/06/2013;01:00;27,25;;N;
280;06/06/2013;05:00;27,25;;N;
281;07/06/2013;20:00;27,25;;N;
282;08/06/2013;13:00;27,25;;N;
283;09/06/2013;07:00;27,25;;N;
284;10/06/2013;07:00;27,25;;N;
285;11/06/2013;20:00;27,25;;N;
286;12/06/2013;03:00;27,26;;N;
287;13/06/2013;23:00;27,25;;N;
288;14/06/2013;20:00;27,24;;N;
289;15/06/2013;00:00;27,25;;N;
290;16/06/2013;04:00;27,25;;N;
291;17/06/2013;22:00;27,25;;N;
292;18/06/2013;03:00;27,25;;N;
293;19/06/2013;19:00;27,24;;N;
294;20/06/2013;18:00;27,24;;N;
295;21/06/2013;19:00;27,24;;N;
296;22/06/2013;01:00;27,26;;N;
297;23/06/2013;06:00;27,26;;N;
298;24/06/2013;06:00;27,26;;N;
299;25/06/2013;07:00;27,26;;N;
300;26/06/2013;13:00;27,26;;N;
301;27/06/2013;01:00;27,27;;N;
302;28/06/2013;23:00;27,25;;N;
303;29/06/2013;02:00;27,25;;N;
304;30/06/2013;20:00;27,24;;N;
305;01/07/2013;12:00;27,25;;N;
306;02/07/2013;19:00;27,25;;N;
307;03/07/2013;17:00;27,27;;N;
308;04/07/2013;00:00;27,28;;N;
309;05/07/2013;20:00;27,27;;N;
310;06/07/2013;06:00;27,26;;N;
311;07/07/2013;06:00;27,26;;N;
312;08/07/2013;06:00;27,27;;N;
313;09/07/2013;01:00;27,28;;N;
314;10/07/2013;04:00;27,28;;N;
315;11/07/2013;02:00;27,27;;N;
316;12/07/2013;14:00;27,27;;N;
317;13/07/2013;07:00;27,27;;N;
318;14/07/2013;14:00;27,27;;N;
319;15/07/2013;01:00;27,28;;N;
320;16/07/2013;22:00;27,27;;N;
321;17/07/2013;21:00;27,27;;N;
322;18/07/2013;03:00;27,27;;N;
323;19/07/2013;01:00;27,27;;N;
324;20/07/2013;12:00;27,26;;N;
325;21/07/2013;19:00;27,26;;N;
326;22/07/2013;20:00;27,26;;N;
327;23/07/2013;01:00;27,26;;N;
328;24/07/2013;00:00;27,27;;N;
329;25/07/2013;13:00;27,29;;N;
330;26/07/2013;00:00;27,31;;N;
331;27/07/2013;23:00;27,29;;N;
332;28/07/2013;03:00;27,29;;N;
333;29/07/2013;19:00;27,29;;N;
334;30/07/2013;12:00;27,30;;N;
335;31/07/2013;02:00;27,30;;N;
336;01/08/2013;03:00;27,29;;N;
337;02/08/2013;19:00;27,28;;N;
338;03/08/2013;00:00;27,29;;N;
339;04/08/2013;05:00;27,28;;N;
340;05/08/2013;05:00;27,28;;N;
341;06/08/2013;01:00;27,28;;N;
342;07/08/2013;01:00;27,27;;N;
343;08/08/2013;06:00;27,26;;N;
344;09/08/2013;06:00;27,27;;N;
345;10/08/2013;06:00;27,27;;N;
346;11/08/2013;04:00;27,28;;N;
347;12/08/2013;00:00;27,28;;N;
348;13/08/2013;04:00;27,28;;N;
349;14/08/2013;23:00;27,28;;N;
350;15/08/2013;02:00;27,28;;N;
351;16/08/2013;12:00;27,29;;N;
352;17/08/2013;20:00;27,29;;N;
353;18/08/2013;05:00;27,30;;N;
354;19/08/2013;05:00;27,30;;N;
355;20/08/2013;20:00;27,29;;N;
356;21/08/2013;01:00;27,30;;N;
357;22/08/2013;05:00;27,29;;N;
358;23/08/2013;06:00;27,29;;N;
359;24/08/2013;21:00;27,29;;N;
360;25/08/2013;01:00;27,30;;N;
361;26/08/2013;23:00;27,29;;N;
362;27/08/2013;13:00;27,29;;N;
363;28/08/2013;02:00;27,31;;N;
364;29/08/2013;04:00;27,32;;N;
365;30/08/2013;00:00;27,32;;N;
366;31/08/2013;00:00;27,31;;N;
367;01/09/2013;23:00;27,29;;N;
368;02/09/2013;20:00;27,28;;N;
369;03/09/2013;19:00;27,28;;N;
370;04/09/2013;01:00;27,30;;N;
371;05/09/2013;04:00;27,30;;N;
372;06/09/2013;13:00;27,30;;N;
373;07/09/2013;01:00;27,30;;N;
374;08/09/2013;20:00;27,31;;N;
375;09/09/2013;01:00;27,33;;N;
376;10/09/2013;06:00;27,33;;N;
377;11/09/2013;22:00;27,31;;N;
378;12/09/2013;02:00;27,30;;N;
379;13/09/2013;12:00;27,30;;N;
380;14/09/2013;12:00;27,31;;N;
381;15/09/2013;03:00;27,31;;N;
382;16/09/2013;12:00;27,30;;N;
383;17/09/2013;00:00;27,30;;N;
384;18/09/2013;05:00;27,31;;N;
385;19/09/2013;20:00;27,32;;N;
386;20/09/2013;04:00;27,32;;N;
387;21/09/2013;04:00;27,31;;N;
388;22/09/2013;13:00;27,32;;N;
389;23/09/2013;01:00;27,34;;N;
390;24/09/2013;11:00;27,32;;N;
391;25/09/2013;01:00;27,31;;N;
392;26/09/2013;02:00;27,32;;N;
393;27/09/2013;20:00;27,32;;N;
394;28/09/2013;04:00;27,33;;N;
395;29/09/2013;01:00;27,32;;N;
396;30/09/2013;20:00;27,31;;N;
397;01/10/2013;04:00;27,32;;N;
398;02/10/2013;19:00;27,31;;N;
399;03/10/2013;19:00;27,32;;N;
400;04/10/2013;21:00;27,32;;N;
401;05/10/2013;02:00;27,32;;N;
402;06/10/2013;02:00;27,32;;N;
403;07/10/2013;13:00;27,33;;N;
404;08/10/2013;04:00;27,34;;N;
405;09/10/2013;00:00;27,34;;N;
406;10/10/2013;23:00;27,32;;N;
407;11/10/2013;04:00;27,33;;N;
408;12/10/2013;12:00;27,33;;N;
409;13/10/2013;01:00;27,34;;N;
410;14/10/2013;02:00;27,33;;N;
411;15/10/2013;04:00;27,32;;N;
412;16/10/2013;04:00;27,32;;N;
413;17/10/2013;03:00;27,32;;N;
414;18/10/2013;04:00;27,31;;N;
415;19/10/2013;00:00;27,32;;N;
416;20/10/2013;00:00;27,33;;N;
417;21/10/2013;12:00;27,33;;N;
418;22/10/2013;12:00;27,32;;N;
419;23/10/2013;20:00;27,32;;N;
420;24/10/2013;20:00;27,33;;N;
421;25/10/2013;00:00;27,34;;N;
422;26/10/2013;01:00;27,33;;N;
423;27/10/2013;02:00;27,32;;N;
424;28/10/2013;23:00;27,31;;N;
425;29/10/2013;20:00;27,31;;N;
426;30/10/2013;02:00;27,32;;N;
427;31/10/2013;12:00;27,32;;N;
428;01/11/2013;04:00;27,32;;N;
429;02/11/2013;12:00;27,32;;N;
430;03/11/2013;05:00;27,32;;N;
431;04/11/2013;05:00;27,33;;N;
432;05/11/2013;19:00;27,33;;N;
433;06/11/2013;13:00;27,34;;N;
434;07/11/2013;00:00;27,35;;N;
435;08/11/2013;13:00;27,33;;N;
436;09/11/2013;23:00;27,32;;N;
437;10/11/2013;00:00;27,32;;N;
438;11/11/2013;19:00;27,33;;N;
439;12/11/2013;04:00;27,34;;N;
440;13/11/2013;20:00;27,33;;N;
441;14/11/2013;04:00;27,34;;N;
442;15/11/2013;19:00;27,34;;N;
443;16/11/2013;00:00;27,35;;N;
444;17/11/2013;05:00;27,34;;N;
445;18/11/2013;00:00;27,34;;N;
446;19/11/2013;05:00;27,34;;N;
447;20/11/2013;05:00;27,35;;N;
448;21/11/2013;22:00;27,34;;N;
449;22/11/2013;23:00;27,32;;N;
450;23/11/2013;14:00;27,33;;N;
451;24/11/2013;21:00;27,34;;N;
452;25/11/2013;12:00;27,34;;N;
453;26/11/2013;12:00;27,32;;N;
454;27/11/2013;12:00;27,31;;N;
455;28/11/2013;05:00;27,34;;N;
456;29/11/2013;19:00;27,34;;N;
457;30/11/2013;12:00;27,35;;N;
458;01/12/2013;00:00;27,35;;N;
459;02/12/2013;01:00;27,35;;N;
460;03/12/2013;04:00;27,37;;N;
461;04/12/2013;00:00;27,37;;N;
462;05/12/2013;01:00;27,36;;N;
463;06/12/2013;21:00;27,35;;N;
464;07/12/2013;04:00;27,36;;N;
465;08/12/2013;23:00;27,36;;N;
466;09/12/2013;22:00;27,36;;N;
467;10/12/2013;22:00;27,36;;N;
468;11/12/2013;20:00;27,36;;N;
469;12/12/2013;20:00;27,36;;N;
470;13/12/2013;04:00;27,36;;N;
471;14/12/2013;20:00;27,35;;N;
472;15/12/2013;04:00;27,35;;N;
473;16/12/2013;00:00;27,35;;N;
474;17/12/2013;13:00;27,34;;N;
475;18/12/2013;01:00;27,35;;N;
476;19/12/2013;20:00;27,34;;N;
477;20/12/2013;00:00;27,35;;N;
478;21/12/2013;05:00;27,35;;N;
479;22/12/2013;18:00;27,35;;N;
480;23/12/2013;01:00;27,37;;N;
481;24/12/2013;21:00;27,36;;N;
482;25/12/2013;02:00;27,37;;N;
483;26/12/2013;19:00;27,37;;N;
484;27/12/2013;19:00;27,38;;N;
485;28/12/2013;12:00;27,38;;N;
486;29/12/2013;04:00;27,38;;N;
487;30/12/2013;19:00;27,37;;N;
488;31/12/2013;05:00;27,37;;N;
489;01/01/2014;20:00;27,36;;N;
490;02/01/2014;20:00;27,35;;N;
491;03/01/2014;14:00;27,36;;N;
492;04/01/2014;04:00;27,38;;N;
493;05/01/2014;05:00;27,38;;N;
494;06/01/2014;01:00;27,38;;N;
495;07/01/2014;02:00;27,37;;N;
496;08/01/2014;19:00;27,36;;N;
497;09/01/2014;04:00;27,37;;N;
498;10/01/2014;04:00;27,38;;N;
499;11/01/2014;00:00;27,37;;N;
500;25/07/2014;14:00;27,06;;N;
501;26/07/2014;13:00;27,07;;N;
502;27/07/2014;06:00;27,08;;N;
503;28/07/2014;14:00;27,10;;N;
504;29/07/2014;02:00;27,11;;N;
505;30/07/2014;02:00;27,10;;N;
506;31/07/2014;07:00;27,09;;N;
507;01/08/2014;13:00;27,09;;N;
508;02/08/2014;23:00;27,09;;N;
509;03/08/2014;23:00;27,08;;N;
510;04/08/2014;05:00;27,09;;N;
511;05/08/2014;02:00;27,10;;N;
512;06/08/2014;04:00;27,10;;N;
513;07/08/2014;01:00;27,11;;N;
514;08/08/2014;01:00;27,11;;N;
515;09/08/2014;06:00;27,10;;N;
516;10/08/2014;06:00;27,10;;N;
517;11/08/2014;13:00;27,10;;N;
518;12/08/2014;21:00;27,10;;N;
519;13/08/2014;02:00;27,10;;N;
520;14/08/2014;04:00;27,10;;N;
521;15/08/2014;07:00;27,11;;N;
522;16/08/2014;04:00;27,12;;N;
523;17/08/2014;23:00;27,10;;N;
524;18/08/2014;00:00;27,10;;N;
525;19/08/2014;12:00;27,09;;N;
526;20/08/2014;05:00;27,10;;N;
527;21/08/2014;12:00;27,11;;N;
528;22/08/2014;21:00;27,10;;N;
529;23/08/2014;00:00;27,10;;N;
530;24/08/2014;01:00;27,10;;N;
531;25/08/2014;05:00;27,10;;N;
532;26/08/2014;02:00;27,10;;N;
533;27/08/2014;21:00;27,09;;N;
534;28/08/2014;01:00;27,10;;N;
535;29/08/2014;00:00;27,11;;N;
536;30/08/2014;21:00;27,11;;N;
537;31/08/2014;02:00;27,12;;N;
538;01/09/2014;00:00;27,12;;N;
539;02/09/2014;01:00;27,10;;N;
540;03/09/2014;20:00;27,09;;N;
541;04/09/2014;03:00;27,10;;N;
542;05/09/2014;12:00;27,11;;N;
543;06/09/2014;01:00;27,13;;N;
544;07/09/2014;01:00;27,14;;N;
545;08/09/2014;01:00;27,14;;N;
546;09/09/2014;02:00;27,13;;N;
547;10/09/2014;21:00;27,11;;N;
548;11/09/2014;04:00;27,11;;N;
549;12/09/2014;02:00;27,11;;N;
550;13/09/2014;05:00;27,12;;N;
551;14/09/2014;01:00;27,13;;N;
552;15/09/2014;00:00;27,13;;N;
553;16/09/2014;03:00;27,12;;N;
554;17/09/2014;21:00;27,11;;N;
555;18/09/2014;03:00;27,11;;N;
556;19/09/2014;04:00;27,12;;N;
557;20/09/2014;13:00;27,12;;N;
558;21/09/2014;01:00;27,12;;N;
559;22/09/2014;04:00;27,11;;N;
560;23/09/2014;00:00;27,12;;N;
561;24/09/2014;04:00;27,13;;N;
562;25/09/2014;05:00;27,13;;N;
563;26/09/2014;03:00;27,13;;N;
564;27/09/2014;13:00;27,13;;N;
565;28/09/2014;02:00;27,14;;N;
566;29/09/2014;03:00;27,14;;N;
567;30/09/2014;01:00;27,13;;N;
568;01/10/2014;22:00;27,12;;N;
569;02/10/2014;19:00;27,12;;N;
570;03/10/2014;04:00;27,13;;N;
571;04/10/2014;19:00;27,13;;N;
572;05/10/2014;12:00;27,14;;N;
573;06/10/2014;18:00;27,15;;N;
574;07/10/2014;05:00;27,15;;N;
575;08/10/2014;06:00;27,13;;N;
576;09/10/2014;01:00;27,13;;N;
577;10/10/2014;20:00;27,13;;N;
578;11/10/2014;06:00;27,14;;N;
579;12/10/2014;01:00;27,15;;N;
580;13/10/2014;02:00;27,15;;N;
581;14/10/2014;03:00;27,15;;N;
582;15/10/2014;21:00;27,15;;N;
583;16/10/2014;00:00;27,15;;N;
584;17/10/2014;03:00;27,15;;N;
585;18/10/2014;04:00;27,14;;N;
586;19/10/2014;04:00;27,13;;N;
587;20/10/2014;04:00;27,12;;N;
588;21/10/2014;19:00;27,12;;N;
589;22/10/2014;04:00;27,14;;N;
590;23/10/2014;04:00;27,15;;N;
591;24/10/2014;04:00;27,14;;N;
592;25/10/2014;13:00;27,13;;N;
593;26/10/2014;03:00;27,14;;N;
594;27/10/2014;00:00;27,15;;N;
595;28/10/2014;00:00;27,15;;N;
596;29/10/2014;00:00;27,15;;N;
597;30/10/2014;12:00;27,15;;N;
598;31/10/2014;21:00;27,15;;N;
599;01/11/2014;23:00;27,15;;N;
600;02/11/2014;00:00;27,15;;N;
601;03/11/2014;12:00;27,14;;N;
602;04/11/2014;05:00;27,16;;N;
603;05/11/2014;04:00;27,17;;N;
604;06/11/2014;04:00;27,17;;N;
605;07/11/2014;04:00;27,16;;N;
606;08/11/2014;02:00;27,16;;N;
607;09/11/2014;05:00;27,15;;N;
608;10/11/2014;02:00;27,15;;N;
609;11/11/2014;01:00;27,15;;N;
610;12/11/2014;02:00;27,15;;N;
611;13/11/2014;20:00;27,15;;N;
612;14/11/2014;03:00;27,15;;N;
613;15/11/2014;12:00;27,16;;N;
614;16/11/2014;02:00;27,17;;N;
615;17/11/2014;05:00;27,18;;N;
616;18/11/2014;00:00;27,18;;N;
617;19/11/2014;00:00;27,18;;N;
618;20/11/2014;00:00;27,17;;N;
619;21/11/2014;20:00;27,16;;N;
620;22/11/2014;20:00;27,16;;N;
621;23/11/2014;02:00;27,17;;N;
622;24/11/2014;03:00;27,18;;N;
623;25/11/2014;03:00;27,17;;N;
624;26/11/2014;21:00;27,16;;N;
625;27/11/2014;04:00;27,17;;N;
626;28/11/2014;00:00;27,18;;N;
627;29/11/2014;20:00;27,17;;N;
628;30/11/2014;23:00;27,17;;N;
629;01/12/2014;03:00;27,18;;N;
630;02/12/2014;04:00;27,17;;N;
631;03/12/2014;00:00;27,17;;N;
632;04/12/2014;05:00;27,17;;N;
633;05/12/2014;05:00;27,18;;N;
634;06/12/2014;05:00;27,18;;N;
635;07/12/2014;13:00;27,18;;N;
636;08/12/2014;05:00;27,18;;N;
637;09/12/2014;23:00;27,17;;N;
638;10/12/2014;05:00;27,18;;N;
639;11/12/2014;00:00;27,19;;N;
640;12/12/2014;00:00;27,19;;N;
641;13/12/2014;12:00;27,18;;N;
642;14/12/2014;13:00;27,18;;N;
643;15/12/2014;12:00;27,19;;N;
644;16/12/2014;23:00;27,19;;N;
645;17/12/2014;04:00;27,19;;N;
646;18/12/2014;05:00;27,19;;N;
647;19/12/2014;13:00;27,18;;N;
648;20/12/2014;05:00;27,19;;N;
649;21/12/2014;00:00;27,20;;N;
650;22/12/2014;00:00;27,19;;N;
651;23/12/2014;01:00;27,19;;N;
652;24/12/2014;05:00;27,19;;N;
653;25/12/2014;05:00;27,20;;N;
654;26/12/2014;05:00;27,21;;N;
655;27/12/2014;11:00;27,20;;N;
656;28/12/2014;00:00;27,20;;N;
657;29/12/2014;19:00;27,20;;N;
658;30/12/2014;21:00;27,20;;N;
659;31/12/2014;19:00;27,20;;N;
