
Id Ponto:;2300022506
Consulta em:;16/06/2021 19:05:34
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;20/11/2012;11:00;20,85;;N;
2;21/11/2012;22:00;20,79;;N;
3;22/11/2012;10:00;20,74;;N;
4;23/11/2012;21:00;20,79;;N;
5;24/11/2012;19:00;20,80;;N;
6;25/11/2012;09:00;20,82;;N;
7;26/11/2012;08:00;20,85;;N;
8;27/11/2012;19:00;20,82;;N;
9;28/11/2012;20:00;20,82;;N;
10;29/11/2012;08:00;20,84;;N;
11;30/11/2012;08:00;20,86;;N;
12;01/12/2012;20:00;20,81;;N;
13;02/12/2012;21:00;20,78;;N;
14;03/12/2012;21:00;20,83;;N;
15;04/12/2012;21:00;20,81;;N;
16;05/12/2012;20:00;20,81;;N;
17;06/12/2012;13:00;20,76;;N;
18;07/12/2012;20:00;20,81;;N;
19;08/12/2012;21:00;20,86;;N;
20;09/12/2012;08:00;20,87;;N;
21;10/12/2012;21:00;20,81;;N;
22;11/12/2012;09:00;20,86;;N;
23;12/12/2012;21:00;20,86;;N;
24;13/12/2012;21:00;20,85;;N;
25;14/12/2012;21:00;20,88;;N;
26;15/12/2012;21:00;20,89;;N;
27;16/12/2012;20:00;20,89;;N;
28;17/12/2012;08:00;20,89;;N;
29;18/12/2012;19:00;20,87;;N;
30;19/12/2012;08:00;20,89;;N;
31;20/12/2012;20:00;20,88;;N;
32;21/12/2012;08:00;20,92;;N;
33;22/12/2012;20:00;20,91;;N;
34;23/12/2012;19:00;20,85;;N;
35;24/12/2012;22:00;20,85;;N;
36;25/12/2012;20:00;20,83;;N;
37;26/12/2012;21:00;20,84;;N;
38;27/12/2012;09:00;20,91;;N;
39;28/12/2012;22:00;20,92;;N;
40;29/12/2012;23:00;20,88;;N;
41;30/12/2012;21:00;20,94;;N;
42;31/12/2012;22:00;20,94;;N;
43;01/01/2013;20:00;20,92;;N;
44;02/01/2013;21:00;20,93;;N;
45;03/01/2013;21:00;20,95;;N;
46;04/01/2013;20:00;20,93;;N;
47;05/01/2013;19:00;20,91;;N;
48;06/01/2013;22:00;20,89;;N;
49;07/01/2013;20:00;20,88;;N;
50;08/01/2013;22:00;20,88;;N;
51;09/01/2013;20:00;20,91;;N;
52;10/01/2013;22:00;20,88;;N;
53;11/01/2013;22:00;20,90;;N;
54;12/01/2013;09:00;20,97;;N;
55;13/01/2013;23:00;20,92;;N;
56;14/01/2013;20:00;20,92;;N;
57;15/01/2013;20:00;20,93;;N;
58;16/01/2013;08:00;20,95;;N;
59;17/01/2013;22:00;20,90;;N;
60;18/01/2013;23:00;20,88;;N;
61;19/01/2013;20:00;20,92;;N;
62;20/01/2013;21:00;20,91;;N;
63;21/01/2013;00:00;20,88;;N;
64;22/01/2013;00:00;20,86;;N;
65;23/01/2013;19:00;20,85;;N;
66;24/01/2013;21:00;20,85;;N;
67;25/01/2013;22:00;20,86;;N;
68;26/01/2013;21:00;20,90;;N;
69;27/01/2013;19:00;20,88;;N;
70;28/01/2013;21:00;20,95;;N;
71;29/01/2013;21:00;20,98;;N;
72;30/01/2013;08:00;20,98;;N;
73;31/01/2013;20:00;20,97;;N;
74;01/02/2013;21:00;21,00;;N;
75;02/02/2013;20:00;21,02;;N;
76;03/02/2013;21:00;20,99;;N;
77;04/02/2013;09:00;21,01;;N;
78;05/02/2013;20:00;21,01;;N;
79;06/02/2013;20:00;21,02;;N;
80;07/02/2013;20:00;21,04;;N;
81;08/02/2013;20:00;20,98;;N;
82;09/02/2013;08:00;21,01;;N;
83;10/02/2013;00:00;20,97;;N;
84;11/02/2013;22:00;21,00;;N;
85;12/02/2013;10:00;21,04;;N;
86;13/02/2013;08:00;21,04;;N;
87;14/02/2013;08:00;21,05;;N;
88;15/02/2013;19:00;21,02;;N;
89;16/02/2013;20:00;20,99;;N;
90;17/02/2013;19:00;21,01;;N;
91;18/02/2013;21:00;20,96;;N;
92;19/02/2013;21:00;20,94;;N;
93;20/02/2013;20:00;20,95;;N;
94;21/02/2013;19:00;20,95;;N;
95;22/02/2013;20:00;20,92;;N;
96;23/02/2013;22:00;20,98;;N;
97;24/02/2013;21:00;20,97;;N;
98;25/02/2013;08:00;21,00;;N;
99;26/02/2013;09:00;21,03;;N;
100;27/02/2013;22:00;21,03;;N;
101;28/02/2013;21:00;21,01;;N;
102;01/03/2013;21:00;21,04;;N;
103;02/03/2013;21:00;21,06;;N;
104;03/03/2013;20:00;21,07;;N;
105;04/03/2013;20:00;21,07;;N;
106;05/03/2013;01:00;21,01;;N;
107;06/03/2013;10:00;21,09;;N;
108;07/03/2013;08:00;21,11;;N;
109;08/03/2013;08:00;21,09;;N;
110;09/03/2013;22:00;21,08;;N;
111;10/03/2013;08:00;21,09;;N;
112;11/03/2013;08:00;21,11;;N;
113;12/03/2013;08:00;21,10;;N;
114;13/03/2013;08:00;21,08;;N;
115;14/03/2013;21:00;21,12;;N;
116;15/03/2013;21:00;21,13;;N;
117;16/03/2013;08:00;21,11;;N;
118;17/03/2013;21:00;21,07;;N;
119;18/03/2013;22:00;21,10;;N;
120;19/03/2013;14:00;21,09;;N;
121;20/03/2013;20:00;21,09;;N;
122;21/03/2013;19:00;21,08;;N;
123;22/03/2013;19:00;21,06;;N;
124;23/03/2013;18:00;21,02;;N;
125;24/03/2013;21:00;21,01;;N;
126;25/03/2013;23:00;21,01;;N;
127;26/03/2013;23:00;21,02;;N;
128;27/03/2013;07:00;21,02;;N;
129;28/03/2013;21:00;20,99;;N;
130;29/03/2013;16:00;20,99;;N;
131;30/03/2013;07:00;21,01;;N;
132;31/03/2013;08:00;21,01;;N;
133;01/04/2013;20:00;21,02;;N;
134;02/04/2013;21:00;21,02;;N;
135;03/04/2013;20:00;21,06;;N;
136;04/04/2013;19:00;21,04;;N;
137;05/04/2013;20:00;21,02;;N;
138;06/04/2013;21:00;21,05;;N;
139;07/04/2013;20:00;21,05;;N;
140;08/04/2013;21:00;21,01;;N;
141;09/04/2013;19:00;21,01;;N;
142;10/04/2013;20:00;21,00;;N;
143;11/04/2013;20:00;21,03;;N;
144;12/04/2013;07:00;21,02;;N;
145;13/04/2013;07:00;21,01;;N;
146;14/04/2013;20:00;21,05;;N;
147;15/04/2013;21:00;21,10;;N;
148;16/04/2013;09:00;21,13;;N;
149;17/04/2013;19:00;21,09;;N;
150;18/04/2013;19:00;21,08;;N;
151;19/04/2013;20:00;21,07;;N;
152;20/04/2013;17:00;21,04;;N;
153;21/04/2013;20:00;21,04;;N;
154;22/04/2013;18:00;21,05;;N;
155;23/04/2013;22:00;21,01;;N;
156;24/04/2013;21:00;21,07;;N;
157;25/04/2013;22:00;21,03;;N;
158;26/04/2013;21:00;21,02;;N;
159;27/04/2013;20:00;21,02;;N;
160;28/04/2013;20:00;21,01;;N;
161;29/04/2013;07:00;21,01;;N;
162;30/04/2013;20:00;20,98;;N;
163;01/05/2013;22:00;20,96;;N;
164;02/05/2013;00:00;20,94;;N;
165;03/05/2013;19:00;20,97;;N;
166;04/05/2013;07:00;20,97;;N;
167;05/05/2013;23:00;20,87;;N;
