
Id Ponto:;2300022892
Consulta em:;16/06/2021 19:09:29
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;31/08/2012;18:00;77,23;;N;
2;01/09/2012;13:00;77,24;;N;
3;02/09/2012;16:00;77,23;;N;
4;03/09/2012;05:00;77,24;;N;
5;04/09/2012;04:00;77,24;;N;
6;05/09/2012;17:00;77,24;;N;
7;06/09/2012;07:00;77,24;;N;
8;07/09/2012;14:00;77,25;;N;
9;08/09/2012;01:00;77,25;;N;
10;09/09/2012;04:00;77,24;;N;
11;10/09/2012;11:00;77,23;;N;
12;11/09/2012;10:00;77,24;;N;
13;12/09/2012;11:00;77,24;;N;
14;13/09/2012;23:00;77,23;;N;
15;14/09/2012;11:00;77,23;;N;
16;15/09/2012;14:00;77,24;;N;
17;16/09/2012;11:00;77,24;;N;
18;17/09/2012;14:00;77,24;;N;
19;18/09/2012;02:00;77,24;;N;
20;19/09/2012;20:00;77,23;;N;
21;20/09/2012;11:00;77,23;;N;
22;21/09/2012;11:00;77,23;;N;
23;22/09/2012;11:00;77,23;;N;
24;23/09/2012;11:00;77,23;;N;
25;24/09/2012;11:00;77,23;;N;
26;25/09/2012;11:00;77,23;;N;
27;26/09/2012;11:00;77,23;;N;
28;27/09/2012;11:00;77,23;;N;
29;28/09/2012;11:00;77,23;;N;
30;29/09/2012;14:00;77,24;;N;
31;30/09/2012;11:00;77,24;;N;
32;01/10/2012;11:00;77,23;;N;
33;02/10/2012;16:00;77,23;;N;
34;03/10/2012;14:00;77,24;;N;
35;04/10/2012;11:00;77,24;;N;
36;05/10/2012;11:00;77,24;;N;
37;06/10/2012;11:00;77,24;;N;
38;07/10/2012;11:00;77,24;;N;
39;08/10/2012;11:00;77,24;;N;
40;09/10/2012;11:00;77,24;;N;
41;10/10/2012;11:00;77,24;;N;
42;11/10/2012;11:00;77,24;;N;
43;12/10/2012;11:00;77,24;;N;
44;13/10/2012;11:00;77,24;;N;
45;14/10/2012;11:00;77,24;;N;
46;15/10/2012;11:00;77,24;;N;
47;16/10/2012;11:00;77,24;;N;
48;17/10/2012;11:00;77,24;;N;
49;18/10/2012;11:00;77,24;;N;
50;19/10/2012;11:00;77,24;;N;
51;20/10/2012;11:00;77,24;;N;
52;21/10/2012;11:00;77,24;;N;
53;22/10/2012;11:00;77,24;;N;
54;23/10/2012;11:00;77,24;;N;
55;24/10/2012;11:00;77,24;;N;
56;25/10/2012;11:00;77,24;;N;
57;26/10/2012;09:00;77,25;;N;
58;27/10/2012;15:00;77,25;;N;
59;28/10/2012;14:00;77,26;;N;
60;29/10/2012;19:00;77,25;;N;
61;30/10/2012;00:00;77,25;;N;
62;31/10/2012;11:00;77,24;;N;
63;01/11/2012;14:00;77,23;;N;
64;02/11/2012;16:00;77,24;;N;
65;03/11/2012;16:00;77,25;;N;
66;04/11/2012;15:00;77,24;;N;
67;05/11/2012;11:00;77,24;;N;
68;06/11/2012;01:00;77,24;;N;
69;07/11/2012;12:00;77,24;;N;
70;08/11/2012;15:00;77,24;;N;
71;09/11/2012;11:00;77,24;;N;
72;10/11/2012;11:00;77,24;;N;
73;11/11/2012;15:00;77,24;;N;
74;12/11/2012;15:00;77,24;;N;
75;13/11/2012;16:00;77,24;;N;
76;14/11/2012;15:00;77,24;;N;
77;15/11/2012;16:00;77,24;;N;
78;16/11/2012;11:00;77,26;;N;
79;17/11/2012;11:00;77,27;;N;
80;18/11/2012;13:00;77,26;;N;
81;19/11/2012;00:00;77,26;;N;
82;20/11/2012;14:00;77,26;;N;
83;21/11/2012;04:00;77,26;;N;
84;22/11/2012;19:00;77,25;;N;
85;23/11/2012;18:00;77,25;;N;
86;24/11/2012;17:00;77,25;;N;
87;25/11/2012;11:00;77,28;;N;
88;26/11/2012;13:00;77,28;;N;
89;27/11/2012;13:00;77,28;;N;
90;28/11/2012;11:00;77,28;;N;
91;29/11/2012;11:00;77,28;;N;
92;30/11/2012;11:00;77,28;;N;
93;01/12/2012;14:00;77,28;;N;
94;02/12/2012;11:00;77,28;;N;
95;03/12/2012;15:00;77,28;;N;
96;04/12/2012;16:00;77,29;;N;
97;05/12/2012;11:00;77,29;;N;
98;06/12/2012;11:00;77,29;;N;
99;07/12/2012;11:00;77,29;;N;
100;08/12/2012;11:00;77,29;;N;
101;09/12/2012;11:00;77,29;;N;
102;10/12/2012;11:00;77,29;;N;
103;11/12/2012;11:00;77,29;;N;
104;12/12/2012;11:00;77,29;;N;
105;13/12/2012;11:00;77,29;;N;
106;14/12/2012;11:00;77,29;;N;
107;15/12/2012;11:00;77,29;;N;
108;16/12/2012;11:00;77,29;;N;
109;17/12/2012;11:00;77,29;;N;
110;18/12/2012;11:00;77,29;;N;
111;19/12/2012;11:00;77,29;;N;
112;20/12/2012;11:00;77,29;;N;
113;21/12/2012;11:00;77,29;;N;
114;22/12/2012;11:00;77,29;;N;
115;23/12/2012;11:00;77,29;;N;
116;24/12/2012;11:00;77,29;;N;
117;25/12/2012;11:00;77,29;;N;
118;26/12/2012;11:00;77,29;;N;
119;27/12/2012;11:00;77,29;;N;
120;28/12/2012;11:00;77,29;;N;
121;29/12/2012;11:00;77,29;;N;
122;30/12/2012;11:00;77,29;;N;
123;31/12/2012;11:00;77,29;;N;
124;01/01/2013;11:00;77,29;;N;
125;02/01/2013;11:00;77,29;;N;
126;03/01/2013;11:00;77,29;;N;
127;04/01/2013;11:00;77,29;;N;
128;05/01/2013;11:00;77,29;;N;
129;06/01/2013;11:00;77,29;;N;
130;07/01/2013;11:00;77,29;;N;
131;08/01/2013;11:00;77,29;;N;
132;09/01/2013;11:00;77,29;;N;
133;10/01/2013;11:00;77,29;;N;
134;11/01/2013;11:00;77,29;;N;
135;12/01/2013;11:00;77,29;;N;
136;13/01/2013;11:00;77,29;;N;
137;14/01/2013;11:00;77,29;;N;
138;15/01/2013;11:00;77,29;;N;
139;16/01/2013;11:00;77,29;;N;
140;17/01/2013;11:00;77,29;;N;
141;18/01/2013;11:00;77,29;;N;
142;19/01/2013;11:00;77,29;;N;
143;20/01/2013;11:00;77,29;;N;
144;21/01/2013;11:00;77,29;;N;
145;22/01/2013;11:00;77,29;;N;
146;23/01/2013;11:00;77,29;;N;
147;24/01/2013;11:00;77,29;;N;
148;25/01/2013;11:00;77,29;;N;
149;26/01/2013;11:00;77,29;;N;
150;27/01/2013;11:00;77,29;;N;
151;28/01/2013;11:00;77,29;;N;
152;29/01/2013;11:00;77,29;;N;
153;30/01/2013;11:00;77,29;;N;
154;31/01/2013;11:00;77,29;;N;
155;01/02/2013;11:00;77,29;;N;
156;02/02/2013;11:00;77,29;;N;
157;03/02/2013;11:00;77,29;;N;
158;04/02/2013;11:00;77,29;;N;
159;05/02/2013;11:00;77,29;;N;
160;06/02/2013;11:00;77,29;;N;
161;07/02/2013;11:00;77,29;;N;
162;08/02/2013;11:00;77,29;;N;
163;09/02/2013;11:00;77,29;;N;
164;10/02/2013;11:00;77,29;;N;
165;11/02/2013;11:00;77,29;;N;
166;12/02/2013;11:00;77,29;;N;
167;13/02/2013;11:00;77,29;;N;
168;14/02/2013;11:00;77,29;;N;
169;15/02/2013;11:00;77,29;;N;
170;16/02/2013;11:00;77,29;;N;
171;17/02/2013;11:00;77,29;;N;
172;18/02/2013;11:00;77,29;;N;
173;19/02/2013;11:00;77,29;;N;
174;20/02/2013;11:00;77,29;;N;
175;21/02/2013;11:00;77,29;;N;
176;22/02/2013;11:00;77,29;;N;
177;23/02/2013;11:00;77,29;;N;
178;24/02/2013;11:00;77,29;;N;
179;25/02/2013;11:00;77,29;;N;
180;26/02/2013;11:00;77,29;;N;
181;27/02/2013;11:00;77,29;;N;
182;28/02/2013;11:00;77,29;;N;
183;01/03/2013;11:00;77,29;;N;
184;02/03/2013;11:00;77,29;;N;
185;03/03/2013;11:00;77,29;;N;
186;04/03/2013;11:00;77,29;;N;
187;05/03/2013;11:00;77,29;;N;
188;06/03/2013;11:00;77,29;;N;
189;07/03/2013;11:00;77,29;;N;
190;08/03/2013;11:00;77,29;;N;
191;09/03/2013;11:00;77,29;;N;
192;10/03/2013;11:00;77,29;;N;
193;11/03/2013;11:00;77,29;;N;
194;12/03/2013;11:00;77,29;;N;
195;13/03/2013;11:00;77,29;;N;
196;14/03/2013;11:00;77,29;;N;
197;15/03/2013;11:00;77,29;;N;
198;16/03/2013;11:00;77,29;;N;
199;17/03/2013;11:00;77,29;;N;
200;18/03/2013;11:00;77,29;;N;
201;19/03/2013;11:00;77,29;;N;
202;20/03/2013;11:00;77,29;;N;
203;21/03/2013;11:00;77,29;;N;
204;22/03/2013;11:00;77,29;;N;
205;23/03/2013;11:00;77,29;;N;
206;24/03/2013;11:00;77,29;;N;
207;25/03/2013;11:00;77,29;;N;
208;26/03/2013;11:00;77,29;;N;
209;27/03/2013;11:00;77,29;;N;
210;28/03/2013;11:00;77,29;;N;
211;29/03/2013;11:00;77,29;;N;
212;30/03/2013;11:00;77,29;;N;
213;31/03/2013;11:00;77,29;;N;
214;01/04/2013;11:00;77,29;;N;
215;02/04/2013;11:00;77,29;;N;
216;03/04/2013;11:00;77,29;;N;
217;04/04/2013;11:00;77,29;;N;
218;05/04/2013;11:00;77,29;;N;
219;06/04/2013;11:00;77,29;;N;
220;07/04/2013;11:00;77,29;;N;
221;08/04/2013;11:00;77,29;;N;
222;09/04/2013;11:00;77,29;;N;
223;10/04/2013;11:00;77,29;;N;
224;11/04/2013;11:00;77,29;;N;
225;12/04/2013;11:00;77,29;;N;
226;13/04/2013;11:00;77,29;;N;
227;14/04/2013;11:00;77,29;;N;
228;15/04/2013;11:00;77,29;;N;
229;16/04/2013;00:00;77,29;;N;
230;17/04/2013;19:00;77,28;;N;
231;18/04/2013;12:00;77,29;;N;
232;19/04/2013;20:00;77,28;;N;
233;20/04/2013;19:00;77,28;;N;
234;21/04/2013;17:00;77,28;;N;
235;22/04/2013;15:00;77,30;;N;
236;23/04/2013;05:00;77,30;;N;
237;24/04/2013;23:00;77,29;;N;
238;25/04/2013;06:00;77,28;;N;
239;26/04/2013;01:00;77,28;;N;
240;27/04/2013;21:00;77,26;;N;
241;28/04/2013;03:00;77,26;;N;
242;29/04/2013;19:00;77,27;;N;
243;30/04/2013;16:00;77,28;;N;
244;01/05/2013;15:00;77,27;;N;
245;02/05/2013;22:00;77,26;;N;
246;03/05/2013;13:00;77,27;;N;
247;04/05/2013;23:00;77,25;;N;
248;05/05/2013;16:00;77,25;;N;
249;06/05/2013;18:00;77,25;;N;
250;07/05/2013;21:00;77,27;;N;
251;08/05/2013;20:00;77,25;;N;
252;09/05/2013;21:00;77,26;;N;
253;10/05/2013;16:00;77,26;;N;
254;11/05/2013;15:00;77,25;;N;
255;12/05/2013;20:00;77,23;;N;
256;13/05/2013;10:00;77,25;;N;
257;14/05/2013;18:00;77,23;;N;
258;15/05/2013;12:00;77,24;;N;
259;16/05/2013;09:00;77,28;;N;
260;17/05/2013;19:00;77,24;;N;
261;18/05/2013;18:00;77,24;;N;
262;19/05/2013;19:00;77,24;;N;
263;20/05/2013;05:00;77,23;;N;
264;21/05/2013;22:00;77,23;;N;
265;22/05/2013;00:00;77,23;;N;
266;23/05/2013;11:00;77,25;;N;
267;24/05/2013;11:00;77,25;;N;
268;25/05/2013;00:00;77,25;;N;
269;26/05/2013;01:00;77,24;;N;
270;27/05/2013;05:00;77,23;;N;
271;28/05/2013;19:00;77,22;;N;
272;29/05/2013;08:00;77,24;;N;
273;30/05/2013;22:00;77,23;;N;
274;31/05/2013;19:00;77,23;;N;
275;01/06/2013;09:00;77,26;;N;
276;02/06/2013;00:00;77,24;;N;
277;03/06/2013;17:00;77,25;;N;
278;04/06/2013;06:00;77,24;;N;
279;05/06/2013;14:00;77,23;;N;
280;06/06/2013;18:00;77,23;;N;
281;07/06/2013;20:00;77,24;;N;
282;08/06/2013;13:00;77,25;;N;
283;09/06/2013;07:00;77,25;;N;
284;10/06/2013;19:00;77,23;;N;
285;11/06/2013;03:00;77,23;;N;
286;12/06/2013;02:00;77,22;;N;
287;13/06/2013;11:00;77,21;;N;
288;14/06/2013;16:00;77,20;;N;
289;15/06/2013;11:00;77,23;;N;
290;16/06/2013;07:00;77,22;;N;
291;17/06/2013;23:00;77,22;;N;
292;18/06/2013;16:00;77,22;;N;
293;19/06/2013;12:00;77,23;;N;
294;20/06/2013;15:00;77,22;;N;
295;21/06/2013;12:00;77,24;;N;
296;22/06/2013;08:00;77,21;;N;
297;23/06/2013;05:00;77,19;;N;
298;24/06/2013;18:00;77,19;;N;
299;25/06/2013;22:00;77,20;;N;
300;26/06/2013;06:00;77,21;;N;
301;27/06/2013;07:00;77,22;;N;
302;28/06/2013;10:00;77,21;;N;
303;29/06/2013;10:00;77,21;;N;
304;30/06/2013;13:00;77,20;;N;
305;01/07/2013;08:00;77,21;;N;
306;02/07/2013;12:00;77,22;;N;
307;03/07/2013;01:00;77,22;;N;
308;04/07/2013;08:00;77,21;;N;
309;05/07/2013;13:00;77,23;;N;
310;06/07/2013;02:00;77,23;;N;
311;07/07/2013;18:00;77,20;;N;
312;08/07/2013;16:00;77,22;;N;
313;09/07/2013;08:00;77,23;;N;
314;10/07/2013;09:00;77,22;;N;
315;11/07/2013;17:00;77,21;;N;
316;12/07/2013;17:00;77,22;;N;
317;13/07/2013;05:00;77,21;;N;
318;14/07/2013;04:00;77,20;;N;
319;15/07/2013;19:00;77,20;;N;
320;16/07/2013;10:00;77,21;;N;
321;17/07/2013;11:00;77,21;;N;
322;18/07/2013;09:00;77,22;;N;
323;19/07/2013;17:00;77,20;;N;
324;20/07/2013;17:00;77,20;;N;
325;21/07/2013;04:00;77,20;;N;
326;22/07/2013;04:00;77,17;;N;
327;23/07/2013;17:00;77,14;;N;
328;24/07/2013;20:00;77,13;;N;
329;25/07/2013;14:00;77,14;;N;
330;26/07/2013;00:00;77,15;;N;
331;27/07/2013;12:00;77,12;;N;
332;28/07/2013;02:00;77,11;;N;
333;29/07/2013;11:00;77,12;;N;
334;30/07/2013;16:00;77,19;;N;
335;31/07/2013;14:00;77,22;;N;
336;01/08/2013;14:00;77,23;;N;
337;02/08/2013;13:00;77,23;;N;
338;03/08/2013;16:00;77,23;;N;
339;04/08/2013;14:00;77,25;;N;
340;05/08/2013;08:00;77,22;;N;
341;06/08/2013;17:00;77,20;;N;
342;07/08/2013;16:00;77,19;;N;
343;08/08/2013;11:00;77,20;;N;
344;09/08/2013;12:00;77,21;;N;
345;10/08/2013;04:00;77,21;;N;
346;11/08/2013;11:00;77,21;;N;
347;12/08/2013;15:00;77,16;;N;
348;13/08/2013;17:00;77,20;;N;
349;14/08/2013;15:00;77,21;;N;
350;15/08/2013;14:00;77,21;;N;
351;16/08/2013;22:00;77,22;;N;
352;17/08/2013;03:00;77,20;;N;
353;18/08/2013;18:00;77,19;;N;
354;19/08/2013;16:00;77,20;;N;
