
Id Ponto:;2300022894
Consulta em:;16/06/2021 19:10:12
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;29/08/2012;18:00;18,60;;N;
2;30/08/2012;05:00;18,61;;N;
3;31/08/2012;07:00;18,61;;N;
4;01/09/2012;09:00;18,61;;N;
5;02/09/2012;11:00;18,61;;N;
6;03/09/2012;11:00;18,61;;N;
7;04/09/2012;11:00;18,61;;N;
8;05/09/2012;11:00;18,61;;N;
9;06/09/2012;11:00;18,61;;N;
10;07/09/2012;11:00;18,61;;N;
11;08/09/2012;11:00;18,61;;N;
12;09/09/2012;11:00;18,61;;N;
13;10/09/2012;11:00;18,61;;N;
14;11/09/2012;11:00;18,61;;N;
15;12/09/2012;11:00;18,61;;N;
16;13/09/2012;11:00;18,61;;N;
17;14/09/2012;11:00;18,61;;N;
18;15/09/2012;11:00;18,61;;N;
19;16/09/2012;11:00;18,61;;N;
20;17/09/2012;11:00;18,61;;N;
21;18/09/2012;11:00;18,61;;N;
22;19/09/2012;11:00;18,61;;N;
23;20/09/2012;11:00;18,61;;N;
24;21/09/2012;11:00;18,61;;N;
25;22/09/2012;11:00;18,61;;N;
26;23/09/2012;11:00;18,61;;N;
27;24/09/2012;11:00;18,61;;N;
28;25/09/2012;14:00;18,61;;N;
29;26/09/2012;14:00;18,61;;N;
30;27/09/2012;11:00;18,61;;N;
31;28/09/2012;17:00;18,61;;N;
32;29/09/2012;00:00;18,62;;N;
33;30/09/2012;20:00;18,61;;N;
34;01/10/2012;14:00;18,61;;N;
35;02/10/2012;16:00;18,61;;N;
36;03/10/2012;19:00;18,61;;N;
37;04/10/2012;19:00;18,61;;N;
38;05/10/2012;15:00;18,61;;N;
39;06/10/2012;18:00;18,61;;N;
40;07/10/2012;02:00;18,62;;N;
41;08/10/2012;20:00;18,61;;N;
42;09/10/2012;19:00;18,61;;N;
43;10/10/2012;17:00;18,61;;N;
44;11/10/2012;19:00;18,61;;N;
45;12/10/2012;05:00;18,62;;N;
46;13/10/2012;02:00;18,62;;N;
47;14/10/2012;19:00;18,61;;N;
48;15/10/2012;01:00;18,62;;N;
49;16/10/2012;05:00;18,62;;N;
50;17/10/2012;07:00;18,62;;N;
51;18/10/2012;11:00;18,62;;N;
