
Id Ponto:;2300022906
Consulta em:;16/06/2021 19:11:25
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;28/08/2012;17:00;55,60;;N;
2;29/08/2012;07:00;55,58;;N;
3;30/08/2012;07:00;55,60;;N;
4;31/08/2012;18:00;55,66;;N;
5;01/09/2012;23:00;55,65;;N;
6;02/09/2012;01:00;55,62;;N;
7;03/09/2012;21:00;55,69;;N;
8;04/09/2012;00:00;55,67;;N;
9;05/09/2012;08:00;55,71;;N;
10;06/09/2012;17:00;55,68;;N;
11;07/09/2012;00:00;55,68;;N;
12;08/09/2012;08:00;55,72;;N;
13;09/09/2012;07:00;55,69;;N;
14;10/09/2012;22:00;55,70;;N;
15;11/09/2012;09:00;55,68;;N;
16;12/09/2012;08:00;55,74;;N;
17;13/09/2012;00:00;55,71;;N;
18;14/09/2012;07:00;55,69;;N;
19;15/09/2012;05:00;55,73;;N;
20;16/09/2012;17:00;55,72;;N;
21;17/09/2012;08:00;55,74;;N;
22;18/09/2012;18:00;55,73;;N;
23;19/09/2012;09:00;55,73;;N;
24;20/09/2012;19:00;55,71;;N;
25;21/09/2012;07:00;55,73;;N;
26;22/09/2012;00:00;55,73;;N;
27;23/09/2012;18:00;55,71;;N;
28;24/09/2012;11:00;55,72;;N;
29;25/09/2012;23:00;55,75;;N;
30;26/09/2012;20:00;55,76;;N;
31;27/09/2012;22:00;55,75;;N;
32;28/09/2012;11:00;55,71;;N;
33;29/09/2012;00:00;55,77;;N;
34;30/09/2012;13:00;55,74;;N;
35;01/10/2012;21:00;55,75;;N;
36;02/10/2012;19:00;55,76;;N;
37;03/10/2012;09:00;55,79;;N;
38;04/10/2012;23:00;55,84;;N;
39;05/10/2012;02:00;55,79;;N;
40;06/10/2012;22:00;55,77;;N;
41;07/10/2012;21:00;55,79;;N;
42;08/10/2012;22:00;55,78;;N;
43;09/10/2012;17:00;55,81;;N;
44;10/10/2012;06:00;55,81;;N;
45;11/10/2012;23:00;55,76;;N;
46;12/10/2012;07:00;55,80;;N;
47;13/10/2012;22:00;55,81;;N;
48;14/10/2012;08:00;55,84;;N;
49;15/10/2012;23:00;55,84;;N;
50;16/10/2012;21:00;55,82;;N;
51;17/10/2012;08:00;55,87;;N;
52;18/10/2012;17:00;55,87;;N;
53;19/10/2012;03:00;55,84;;N;
54;20/10/2012;19:00;55,78;;N;
55;21/10/2012;21:00;55,87;;N;
56;22/10/2012;21:00;55,83;;N;
57;23/10/2012;05:00;55,87;;N;
58;24/10/2012;19:00;55,85;;N;
59;25/10/2012;21:00;55,85;;N;
60;26/10/2012;19:00;55,87;;N;
61;27/10/2012;21:00;55,87;;N;
62;28/10/2012;08:00;55,83;;N;
63;29/10/2012;19:00;55,89;;N;
64;30/10/2012;07:00;55,91;;N;
65;31/10/2012;07:00;55,91;;N;
66;01/11/2012;07:00;55,91;;N;
67;02/11/2012;07:00;55,94;;N;
68;03/11/2012;21:00;55,94;;N;
69;04/11/2012;22:00;55,94;;N;
70;05/11/2012;05:00;55,95;;N;
71;06/11/2012;08:00;55,97;;N;
72;07/11/2012;06:00;55,98;;N;
73;08/11/2012;05:00;55,96;;N;
74;09/11/2012;21:00;55,98;;N;
75;10/11/2012;17:00;55,96;;N;
76;11/11/2012;08:00;55,95;;N;
77;12/11/2012;22:00;55,98;;N;
78;13/11/2012;23:00;55,97;;N;
79;14/11/2012;07:00;55,97;;N;
80;15/11/2012;05:00;55,99;;N;
81;16/11/2012;21:00;55,99;;N;
82;17/11/2012;18:00;56,02;;N;
83;18/11/2012;07:00;55,99;;N;
84;19/11/2012;05:00;56,04;;N;
85;20/11/2012;23:00;55,99;;N;
86;21/11/2012;17:00;56,02;;N;
87;22/11/2012;07:00;56,02;;N;
88;23/11/2012;18:00;56,01;;N;
89;24/11/2012;23:00;56,01;;N;
90;25/11/2012;07:00;56,00;;N;
91;26/11/2012;15:00;56,03;;N;
92;27/11/2012;07:00;56,04;;N;
93;28/11/2012;18:00;56,04;;N;
94;29/11/2012;07:00;56,03;;N;
95;30/11/2012;13:00;55,89;;N;
96;01/12/2012;07:00;55,90;;N;
97;02/12/2012;19:00;55,88;;N;
98;03/12/2012;19:00;55,85;;N;
99;04/12/2012;19:00;55,86;;N;
100;05/12/2012;06:00;55,86;;N;
101;06/12/2012;19:00;55,82;;N;
102;07/12/2012;06:00;55,85;;N;
103;08/12/2012;18:00;55,87;;N;
104;09/12/2012;07:00;55,89;;N;
105;10/12/2012;16:00;55,90;;N;
106;11/12/2012;05:00;55,95;;N;
107;12/12/2012;13:00;55,97;;N;
108;13/12/2012;07:00;55,99;;N;
109;14/12/2012;07:00;56,01;;N;
110;15/12/2012;06:00;56,03;;N;
111;16/12/2012;07:00;56,05;;N;
112;17/12/2012;19:00;56,02;;N;
113;18/12/2012;22:00;55,99;;N;
114;19/12/2012;19:00;56,03;;N;
115;20/12/2012;08:00;55,99;;N;
116;21/12/2012;19:00;56,02;;N;
117;22/12/2012;21:00;56,03;;N;
118;23/12/2012;19:00;56,04;;N;
119;24/12/2012;18:00;56,03;;N;
120;25/12/2012;23:00;56,10;;N;
121;26/12/2012;20:00;56,08;;N;
122;27/12/2012;20:00;56,06;;N;
123;28/12/2012;05:00;56,09;;N;
124;29/12/2012;14:00;56,05;;N;
125;30/12/2012;20:00;56,06;;N;
126;31/12/2012;19:00;56,08;;N;
127;01/01/2013;08:00;56,04;;N;
128;02/01/2013;12:00;56,10;;N;
129;03/01/2013;00:00;56,10;;N;
130;04/01/2013;06:00;56,01;;N;
131;05/01/2013;07:00;56,03;;N;
132;06/01/2013;07:00;56,01;;N;
133;07/01/2013;06:00;56,00;;N;
134;08/01/2013;10:00;56,02;;N;
135;09/01/2013;20:00;56,08;;N;
136;10/01/2013;20:00;56,07;;N;
137;11/01/2013;21:00;56,08;;N;
138;12/01/2013;19:00;56,10;;N;
139;13/01/2013;21:00;56,12;;N;
140;14/01/2013;20:00;56,11;;N;
141;15/01/2013;19:00;56,00;;N;
142;16/01/2013;07:00;56,03;;N;
143;17/01/2013;09:00;56,07;;N;
144;18/01/2013;18:00;56,02;;N;
145;19/01/2013;06:00;56,02;;N;
146;20/01/2013;07:00;55,99;;N;
147;21/01/2013;16:00;55,97;;N;
148;22/01/2013;21:00;55,98;;N;
149;23/01/2013;10:00;55,98;;N;
150;24/01/2013;19:00;55,99;;N;
151;25/01/2013;07:00;56,03;;N;
