
Id Ponto:;2300022154
Consulta em:;16/06/2021 19:05:02
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;27/08/2011;21:00;11,77;;N;
2;28/08/2011;15:00;11,55;;N;
3;29/08/2011;23:00;11,82;;N;
4;30/08/2011;01:00;11,66;;N;
5;31/08/2011;20:00;11,76;;N;
6;01/09/2011;05:00;11,34;;N;
7;02/09/2011;11:00;11,75;;N;
8;03/09/2011;22:00;11,76;;N;
9;04/09/2011;15:00;11,64;;N;
10;05/09/2011;04:00;11,81;;N;
11;06/09/2011;11:00;11,74;;N;
12;07/09/2011;21:00;12,05;;N;
13;08/09/2011;02:00;11,71;;N;
14;09/09/2011;08:00;11,75;;N;
15;10/09/2011;04:00;12,10;;N;
16;11/09/2011;20:00;11,93;;N;
17;12/09/2011;01:00;11,66;;N;
18;13/09/2011;23:00;11,98;;N;
19;14/09/2011;22:00;11,83;;N;
20;15/09/2011;00:00;11,73;;N;
21;16/09/2011;01:00;11,59;;N;
22;17/09/2011;12:00;12,06;;N;
23;18/09/2011;18:00;11,80;;N;
24;19/09/2011;14:00;11,68;;N;
25;20/09/2011;16:00;11,70;;N;
26;21/09/2011;19:00;12,02;;N;
27;22/09/2011;11:00;11,83;;N;
28;23/09/2011;14:00;11,78;;N;
29;24/09/2011;10:00;11,82;;N;
30;25/09/2011;06:00;12,06;;N;
31;26/09/2011;13:00;12,20;;N;
32;27/09/2011;12:00;12,33;;N;
33;28/09/2011;22:00;12,17;;N;
34;29/09/2011;17:00;12,07;;N;
35;30/09/2011;17:00;12,06;;N;
36;01/10/2011;05:00;12,25;;N;
37;02/10/2011;16:00;12,00;;N;
38;03/10/2011;11:00;11,68;;N;
39;04/10/2011;17:00;11,95;;N;
40;05/10/2011;15:00;11,90;;N;
41;06/10/2011;22:00;12,14;;N;
42;07/10/2011;15:00;11,95;;N;
43;08/10/2011;14:00;11,95;;N;
44;09/10/2011;09:00;12,00;;N;
45;10/10/2011;06:00;11,96;;N;
46;11/10/2011;21:00;11,86;;N;
47;12/10/2011;23:00;12,22;;N;
48;13/10/2011;15:00;12,21;;N;
49;14/10/2011;03:00;12,17;;N;
50;15/10/2011;02:00;12,41;;N;
51;16/10/2011;16:00;11,99;;N;
52;17/10/2011;13:00;11,61;;N;
53;18/10/2011;07:00;11,71;;N;
54;19/10/2011;10:00;11,54;;N;
55;20/10/2011;22:00;11,57;;N;
56;21/10/2011;00:00;11,47;;N;
57;22/10/2011;00:00;11,39;;N;
58;23/10/2011;13:00;11,42;;N;
59;24/10/2011;04:00;11,40;;N;
60;25/10/2011;07:00;11,57;;N;
61;26/10/2011;06:00;11,64;;N;
62;27/10/2011;00:00;11,78;;N;
63;28/10/2011;15:00;12,05;;N;
64;29/10/2011;00:00;11,86;;N;
65;30/10/2011;06:00;12,03;;N;
66;31/10/2011;23:00;11,73;;N;
67;01/11/2011;15:00;11,77;;N;
68;02/11/2011;18:00;11,57;;N;
69;03/11/2011;01:00;11,42;;N;
70;04/11/2011;21:00;11,30;;N;
71;05/11/2011;21:00;11,25;;N;
72;06/11/2011;04:00;11,34;;N;
73;07/11/2011;07:00;11,19;;N;
74;08/11/2011;06:00;11,35;;N;
75;09/11/2011;22:00;11,44;;N;
76;10/11/2011;10:00;11,82;;N;
77;11/11/2011;19:00;11,89;;N;
78;12/11/2011;22:00;11,68;;N;
79;13/11/2011;17:00;11,56;;N;
80;14/11/2011;01:00;11,44;;N;
81;15/11/2011;15:00;12,12;;N;
82;16/11/2011;17:00;11,94;;N;
83;17/11/2011;00:00;11,76;;N;
84;18/11/2011;23:00;11,77;;N;
85;19/11/2011;16:00;11,80;;N;
86;20/11/2011;17:00;11,72;;N;
87;21/11/2011;22:00;11,73;;N;
88;22/11/2011;16:00;11,67;;N;
89;23/11/2011;22:00;11,71;;N;
90;24/11/2011;23:00;11,96;;N;
91;25/11/2011;00:00;11,80;;N;
92;26/11/2011;23:00;11,70;;N;
93;27/11/2011;16:00;11,60;;N;
94;28/11/2011;11:00;11,56;;N;
95;29/11/2011;05:00;11,41;;N;
96;30/11/2011;13:00;11,64;;N;
97;01/12/2011;01:00;12,07;;N;
98;02/12/2011;00:00;12,27;;N;
99;03/12/2011;05:00;11,74;;N;
100;04/12/2011;04:00;11,75;;N;
101;05/12/2011;01:00;11,63;;N;
102;06/12/2011;20:00;11,94;;N;
103;07/12/2011;13:00;11,92;;N;
104;08/12/2011;21:00;11,82;;N;
105;09/12/2011;07:00;11,93;;N;
106;10/12/2011;04:00;11,91;;N;
107;11/12/2011;23:00;11,91;;N;
108;12/12/2011;01:00;11,77;;N;
109;13/12/2011;01:00;11,64;;N;
110;14/12/2011;22:00;11,50;;N;
111;15/12/2011;17:00;11,92;;N;
112;16/12/2011;06:00;11,89;;N;
